CharacterClass,PointsAvailable,ElapsedSeconds,PopulationSize,MaxGenerations,ParentsSelection,Crossover,Mutation,NewGenerationSelection,SolutionScoreForEVE
warrior,100,2.443377733230591,200,250,elite,uniform,multigen,elite,21.839644733272486
warrior,100,2.666813611984253,200,250,elite,uniform,multigen,elite,21.839644733272355
warrior,100,2.548309564590454,200,250,elite,uniform,multigen,elite,21.839644733272486
warrior,100,2.5280683040618896,200,250,elite,uniform,multigen,elite,21.839644733272486
warrior,100,2.4506454467773438,200,250,elite,uniform,multigen,elite,21.8396447332718
warrior,100,2.594921112060547,200,250,elite,uniform,multigen,elite,21.839644733272483
warrior,100,2.604038715362549,200,250,elite,uniform,multigen,elite,21.839644733271836
warrior,100,2.659668445587158,200,250,elite,uniform,multigen,elite,21.83964473327248
warrior,100,2.7508671283721924,200,250,elite,uniform,multigen,elite,21.839644733272486
warrior,100,2.4404137134552,200,250,elite,uniform,multigen,elite,21.839644733272486
warrior,100,2.6541759967803955,200,250,elite,uniform,multigen,elite,21.839644733271783
warrior,100,2.4590559005737305,200,250,elite,uniform,multigen,elite,21.83964473327241
warrior,100,2.7257559299468994,200,250,elite,uniform,multigen,elite,21.83964473327219
warrior,100,2.4652905464172363,200,250,elite,uniform,multigen,elite,21.839644733272422
warrior,100,2.66941237449646,200,250,elite,uniform,multigen,elite,21.839644733272358
warrior,100,2.534003734588623,200,250,elite,uniform,multigen,elite,21.839644733272454
warrior,100,2.6099536418914795,200,250,elite,uniform,multigen,elite,21.839644733272486
warrior,100,2.5866923332214355,200,250,elite,uniform,multigen,elite,21.839644733272475
warrior,100,2.620828866958618,200,250,elite,uniform,multigen,elite,21.839644733272486
warrior,100,2.6127233505249023,200,250,elite,uniform,multigen,elite,21.839644733272184
warrior,100,2.651008367538452,200,250,elite,uniform,multigen,elite,21.83964473327199
warrior,100,2.634650707244873,200,250,elite,uniform,multigen,elite,21.83964473327102
warrior,100,2.4374983310699463,200,250,elite,uniform,multigen,elite,21.839644733272074
warrior,100,2.6744377613067627,200,250,elite,uniform,multigen,elite,21.839644733272163
warrior,100,2.608741044998169,200,250,elite,uniform,multigen,elite,21.839644733272383
warrior,100,3.1999809741973877,200,250,roulette,uniform,multigen,elite,21.839644733272486
warrior,100,3.53623366355896,200,250,roulette,uniform,multigen,elite,21.839644733272486
warrior,100,3.505092144012451,200,250,roulette,uniform,multigen,elite,21.839644733272483
warrior,100,3.1934571266174316,200,250,roulette,uniform,multigen,elite,21.83964473327246
warrior,100,3.368382215499878,200,250,roulette,uniform,multigen,elite,21.839644733272436
warrior,100,3.187866687774658,200,250,roulette,uniform,multigen,elite,21.839644733272458
warrior,100,3.288132667541504,200,250,roulette,uniform,multigen,elite,21.83964473327244
warrior,100,3.0774455070495605,200,250,roulette,uniform,multigen,elite,21.839644733272486
warrior,100,3.1090993881225586,200,250,roulette,uniform,multigen,elite,21.839644733272372
warrior,100,3.352590560913086,200,250,roulette,uniform,multigen,elite,21.839644733272454
warrior,100,3.2039618492126465,200,250,roulette,uniform,multigen,elite,21.83964473327249
warrior,100,3.0000452995300293,200,250,roulette,uniform,multigen,elite,21.839644733272326
warrior,100,3.204162120819092,200,250,roulette,uniform,multigen,elite,21.83964473327246
warrior,100,3.2270913124084473,200,250,roulette,uniform,multigen,elite,21.83964473327247
warrior,100,3.256530284881592,200,250,roulette,uniform,multigen,elite,21.839644733272486
warrior,100,3.8358216285705566,200,250,roulette,uniform,multigen,elite,21.83964473327241
warrior,100,3.7158164978027344,200,250,roulette,uniform,multigen,elite,21.83964473327225
warrior,100,3.475574493408203,200,250,roulette,uniform,multigen,elite,21.839644733272486
warrior,100,3.7974531650543213,200,250,roulette,uniform,multigen,elite,21.839644733272127
warrior,100,3.420032024383545,200,250,roulette,uniform,multigen,elite,21.839644733272486
warrior,100,3.477172374725342,200,250,roulette,uniform,multigen,elite,21.839644733272426
warrior,100,3.275794506072998,200,250,roulette,uniform,multigen,elite,21.83964473327234
warrior,100,3.3450891971588135,200,250,roulette,uniform,multigen,elite,21.839644733271758
warrior,100,4.116595506668091,200,250,roulette,uniform,multigen,elite,21.839644733272443
warrior,100,3.1738121509552,200,250,roulette,uniform,multigen,elite,21.839644733272376
warrior,100,3.741697072982788,200,250,universal,uniform,multigen,elite,21.83964473327246
warrior,100,3.2967731952667236,200,250,universal,uniform,multigen,elite,21.839644733272426
warrior,100,3.074218273162842,200,250,universal,uniform,multigen,elite,21.839644733272326
warrior,100,3.254408121109009,200,250,universal,uniform,multigen,elite,21.839644733272465
warrior,100,3.150758981704712,200,250,universal,uniform,multigen,elite,21.839644733272486
warrior,100,2.780644416809082,200,250,universal,uniform,multigen,elite,21.83964473327249
warrior,100,3.1080167293548584,200,250,universal,uniform,multigen,elite,21.83964473327237
warrior,100,3.4494218826293945,200,250,universal,uniform,multigen,elite,21.839644733272447
warrior,100,3.0105843544006348,200,250,universal,uniform,multigen,elite,21.83964473327248
warrior,100,3.2253406047821045,200,250,universal,uniform,multigen,elite,21.839644733272166
warrior,100,3.3979036808013916,200,250,universal,uniform,multigen,elite,21.839644733272255
warrior,100,3.5041487216949463,200,250,universal,uniform,multigen,elite,21.83964473327248
warrior,100,3.963655710220337,200,250,universal,uniform,multigen,elite,21.839644733272486
warrior,100,4.054461479187012,200,250,universal,uniform,multigen,elite,21.83964473327248
warrior,100,3.0452733039855957,200,250,universal,uniform,multigen,elite,21.839644733272443
warrior,100,3.0049402713775635,200,250,universal,uniform,multigen,elite,21.83964473327249
warrior,100,3.1068999767303467,200,250,universal,uniform,multigen,elite,21.839644733270305
warrior,100,2.9512178897857666,200,250,universal,uniform,multigen,elite,21.839644733272404
warrior,100,3.216169834136963,200,250,universal,uniform,multigen,elite,21.83964473327247
warrior,100,3.097837209701538,200,250,universal,uniform,multigen,elite,21.83964473327249
warrior,100,3.3252978324890137,200,250,universal,uniform,multigen,elite,21.839644733271744
warrior,100,3.428530693054199,200,250,universal,uniform,multigen,elite,21.8396447332724
warrior,100,3.188218832015991,200,250,universal,uniform,multigen,elite,21.839644733272486
warrior,100,2.979448080062866,200,250,universal,uniform,multigen,elite,21.839644733272184
warrior,100,3.703761577606201,200,250,universal,uniform,multigen,elite,21.83964473327248
warrior,100,2.786733865737915,200,250,boltzmann,uniform,multigen,elite,21.839644733272458
warrior,100,2.891294002532959,200,250,boltzmann,uniform,multigen,elite,21.83964473327242
warrior,100,3.793337106704712,200,250,boltzmann,uniform,multigen,elite,21.839644733271996
warrior,100,2.6311185359954834,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.7887494564056396,200,250,boltzmann,uniform,multigen,elite,21.839644733272372
warrior,100,2.811721086502075,200,250,boltzmann,uniform,multigen,elite,21.839644733268674
warrior,100,2.7641379833221436,200,250,boltzmann,uniform,multigen,elite,21.83964473327247
warrior,100,2.709909439086914,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,2.742175817489624,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,3.344430685043335,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,2.9454286098480225,200,250,boltzmann,uniform,multigen,elite,21.83964473327235
warrior,100,2.731199026107788,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.9393701553344727,200,250,boltzmann,uniform,multigen,elite,21.839644733270568
warrior,100,2.5397653579711914,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.7245516777038574,200,250,boltzmann,uniform,multigen,elite,21.839644733272213
warrior,100,2.5437283515930176,200,250,boltzmann,uniform,multigen,elite,21.83964473327217
warrior,100,2.6522557735443115,200,250,boltzmann,uniform,multigen,elite,21.83964473327168
warrior,100,2.647270679473877,200,250,boltzmann,uniform,multigen,elite,21.839644733272426
warrior,100,2.824246644973755,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.8343021869659424,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.57663631439209,200,250,boltzmann,uniform,multigen,elite,21.83964473327246
warrior,100,2.7197518348693848,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.5655152797698975,200,250,boltzmann,uniform,multigen,elite,21.839644733272436
warrior,100,2.750483989715576,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,2.593719005584717,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.9221763610839844,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272475
warrior,100,2.9742376804351807,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.858154058456421,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272316
warrior,100,4.465071439743042,200,250,deterministic_tournament,uniform,multigen,elite,21.83964473327246
warrior,100,3.275722026824951,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272298
warrior,100,2.8004391193389893,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272447
warrior,100,3.0948538780212402,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272465
warrior,100,2.9055047035217285,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.8291571140289307,200,250,deterministic_tournament,uniform,multigen,elite,21.83964473327168
warrior,100,2.8477494716644287,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.926421642303467,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,3.5179879665374756,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,4.407483339309692,200,250,deterministic_tournament,uniform,multigen,elite,21.83964473327237
warrior,100,3.4432997703552246,200,250,deterministic_tournament,uniform,multigen,elite,21.83964473327248
warrior,100,2.866105318069458,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,3.0783939361572266,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272337
warrior,100,2.7426259517669678,200,250,deterministic_tournament,uniform,multigen,elite,21.83964473327246
warrior,100,2.8460586071014404,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.93623423576355,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.9022128582000732,200,250,deterministic_tournament,uniform,multigen,elite,21.83964473327247
warrior,100,2.9017319679260254,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272454
warrior,100,2.8178558349609375,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.7307262420654297,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.864098310470581,200,250,deterministic_tournament,uniform,multigen,elite,21.839644733272443
warrior,100,2.9035727977752686,200,250,deterministic_tournament,uniform,multigen,elite,21.83964473327247
warrior,100,2.913787364959717,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272355
warrior,100,2.806084394454956,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.980125665664673,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473327247
warrior,100,2.9754068851470947,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.832700490951538,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.9109928607940674,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473327247
warrior,100,2.867497205734253,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,3.0180225372314453,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,4.46349573135376,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272454
warrior,100,3.2717125415802,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473327248
warrior,100,4.189621448516846,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473327241
warrior,100,3.8610615730285645,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272042
warrior,100,3.6942384243011475,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473327237
warrior,100,3.7056381702423096,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473327248
warrior,100,3.027374744415283,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272447
warrior,100,3.222811698913574,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272475
warrior,100,2.9201862812042236,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272376
warrior,100,3.0107736587524414,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473326891
warrior,100,3.4107165336608887,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272475
warrior,100,2.9703564643859863,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,3.07973313331604,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272255
warrior,100,2.680223226547241,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473327248
warrior,100,2.9651479721069336,200,250,probabilistic_tournament,uniform,multigen,elite,21.83964473327248
warrior,100,2.879843235015869,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.8035101890563965,200,250,probabilistic_tournament,uniform,multigen,elite,21.839644733272486
warrior,100,2.6514933109283447,200,250,ranking,uniform,multigen,elite,21.839644733272443
warrior,100,2.609868049621582,200,250,ranking,uniform,multigen,elite,21.839644733272436
warrior,100,3.054800510406494,200,250,ranking,uniform,multigen,elite,21.839644733272458
warrior,100,3.014437437057495,200,250,ranking,uniform,multigen,elite,21.83964473327248
warrior,100,2.607475519180298,200,250,ranking,uniform,multigen,elite,21.839644733272486
warrior,100,2.6239864826202393,200,250,ranking,uniform,multigen,elite,21.839644733272333
warrior,100,2.6142489910125732,200,250,ranking,uniform,multigen,elite,21.839644733272486
warrior,100,2.7323567867279053,200,250,ranking,uniform,multigen,elite,21.839644733272266
warrior,100,2.5969247817993164,200,250,ranking,uniform,multigen,elite,21.839644733272443
warrior,100,2.6587717533111572,200,250,ranking,uniform,multigen,elite,21.83964473327246
warrior,100,2.546678304672241,200,250,ranking,uniform,multigen,elite,21.839644733272486
warrior,100,2.696511745452881,200,250,ranking,uniform,multigen,elite,21.839644733272486
warrior,100,2.5945475101470947,200,250,ranking,uniform,multigen,elite,21.83964473327239
warrior,100,2.711789131164551,200,250,ranking,uniform,multigen,elite,21.83964473327185
warrior,100,2.870178461074829,200,250,ranking,uniform,multigen,elite,21.83964473327247
warrior,100,2.6829662322998047,200,250,ranking,uniform,multigen,elite,21.839644733272486
warrior,100,2.616884469985962,200,250,ranking,uniform,multigen,elite,21.839644733272475
warrior,100,2.5512642860412598,200,250,ranking,uniform,multigen,elite,21.839644733272284
warrior,100,2.65358829498291,200,250,ranking,uniform,multigen,elite,21.839644733272486
warrior,100,2.5800113677978516,200,250,ranking,uniform,multigen,elite,21.83964473327248
warrior,100,2.638094663619995,200,250,ranking,uniform,multigen,elite,21.83964473327248
warrior,100,2.5277512073516846,200,250,ranking,uniform,multigen,elite,21.839644733272465
warrior,100,2.742596387863159,200,250,ranking,uniform,multigen,elite,21.839644733272443
warrior,100,2.514496088027954,200,250,ranking,uniform,multigen,elite,21.83964473327247
warrior,100,2.690807580947876,200,250,ranking,uniform,multigen,elite,21.839644733272486
